x,y,track_fid,track_seg_id,track_seg_point_id,ele
138.923293,35.352304,0,0,504,522.4
138.923191,35.352358,0,0,505,522.8
138.923086,35.352401,0,0,506,523.2
138.922971,35.352424,0,0,507,523.6
138.922858,35.352441,0,0,508,523.8
138.922744,35.352452,0,0,509,524
138.922571,35.352469,0,0,510,524.2
138.922512,35.352474,0,0,511,524.6
138.922397,35.352487,0,0,512,525
138.922284,35.352506,0,0,513,525.2
138.922169,35.352527,0,0,514,525.6
138.922055,35.352554,0,0,515,525.8
138.921946,35.352582,0,0,516,526
138.921838,35.352615,0,0,517,526.4
138.92173,35.352648,0,0,518,526.8
138.921626,35.352676,0,0,519,527
138.921526,35.352708,0,0,520,527.4
138.921421,35.35274,0,0,521,527.8
138.921322,35.35277,0,0,522,528.2
138.921215,35.352797,0,0,523,528.6
138.921116,35.352827,0,0,524,529
138.921021,35.352856,0,0,525,529.2
138.920927,35.352883,0,0,526,529.6
138.920837,35.35291,0,0,527,530.4
138.920742,35.352939,0,0,528,531.4
138.920652,35.352968,0,0,529,532.8
138.920562,35.352994,0,0,530,534
138.920471,35.353019,0,0,531,534.6
138.920388,35.353053,0,0,532,535.2
138.920299,35.353084,0,0,533,535.8
138.920213,35.35311,0,0,534,536.4
138.920125,35.353127,0,0,535,536.8
138.920038,35.353138,0,0,536,537.2
138.919951,35.353153,0,0,537,537.4
138.919863,35.353169,0,0,538,537.6
138.919768,35.353186,0,0,539,537.8
138.919667,35.353202,0,0,540,538
138.919576,35.353225,0,0,541,538
138.919484,35.353237,0,0,542,538
138.919382,35.353244,0,0,543,538
138.919279,35.353257,0,0,544,537.8
138.919161,35.353268,0,0,545,538
138.918954,35.353289,0,0,546,538
138.918864,35.3533,0,0,547,538.2
138.918685,35.353322,0,0,548,538.6
138.918565,35.35334,0,0,549,538.8
138.918505,35.353348,0,0,550,539
138.918445,35.353356,0,0,551,539.2
138.918232,35.353377,0,0,552,539.2
138.918139,35.353383,0,0,553,539.2
138.917952,35.353395,0,0,554,539.2
138.91789,35.3534,0,0,555,539.2
138.917828,35.353405,0,0,556,539.2
138.917703,35.353415,0,0,557,539.2
138.917575,35.353421,0,0,558,539.4
138.917452,35.353421,0,0,559,539.6
138.917214,35.353414,0,0,560,540
138.917153,35.353413,0,0,561,540.2
138.917093,35.353412,0,0,562,540.4
138.916858,35.353409,0,0,563,540.6
138.916801,35.353408,0,0,564,540.8
138.916744,35.353406,0,0,565,541
138.916626,35.353398,0,0,566,541.6
138.916515,35.353387,0,0,567,542
138.916402,35.353378,0,0,568,542.6
138.916285,35.353376,0,0,569,542.8
138.916175,35.353357,0,0,570,543
138.916053,35.353357,0,0,571,543
138.915872,35.35335,0,0,572,543.2
138.915812,35.353344,0,0,573,543.4
138.915691,35.353334,0,0,574,543.4
138.915561,35.353335,0,0,575,543.4
138.915369,35.353333,0,0,576,543.4
138.915308,35.353329,0,0,577,543.6
138.915185,35.353322,0,0,578,543.8
138.915065,35.353324,0,0,579,544.4
138.914944,35.35332,0,0,580,545
138.91482,35.353311,0,0,581,545.6
138.914702,35.353304,0,0,582,546.2
138.914588,35.353299,0,0,583,546.4
138.914481,35.353297,0,0,584,546.8
138.914379,35.353288,0,0,585,547.4
138.914266,35.353275,0,0,586,547.8
138.914147,35.353267,0,0,587,548.2
138.914029,35.353259,0,0,588,548.4
138.91386,35.353248,0,0,589,548.8
138.913805,35.353243,0,0,590,549.2
138.913696,35.353235,0,0,591,549.4
138.9136,35.353235,0,0,592,549.4
138.913446,35.353235,0,0,593,549.6
138.913393,35.353236,0,0,594,549.8
138.913231,35.353239,0,0,595,550
138.913175,35.353239,0,0,596,550.2
138.91305,35.35324,0,0,597,550.4
138.912936,35.353233,0,0,598,551
138.912796,35.353234,0,0,599,551.6
